INTERVAL_DATETIME,INTERVAL,INTERVAL_LENGTH,CONSUMPTION,UOM_E
12/08/2022 16:45,67,15,19.98,KWH
12/08/2022 17:00,68,15,19.42,KWH
12/08/2022 17:15,69,15,19.5,KWH
12/08/2022 17:30,70,15,21.26,KWH
12/08/2022 17:45,71,15,18.2,KWH
12/08/2022 18:00,72,15,16.6,KWH
12/08/2022 18:15,73,15,21.14,KWH
12/08/2022 18:30,74,15,13.26,KWH
12/08/2022 18:45,75,15,16.8,KWH
12/08/2022 19:00,76,15,13.92,KWH
12/08/2022 19:15,77,15,12.36,KWH
12/08/2022 19:30,78,15,13.24,KWH
12/08/2022 19:45,79,15,11.94,KWH
12/08/2022 20:00,80,15,11.74,KWH
12/08/2022 20:15,81,15,19.06,KWH
12/08/2022 20:30,82,15,15.24,KWH
12/08/2022 20:45,83,15,12.26,KWH
12/08/2022 21:00,84,15,10.58,KWH
12/08/2022 21:15,85,15,10.92,KWH
12/08/2022 21:30,86,15,19.14,KWH
12/08/2022 21:45,87,15,12.5,KWH
12/08/2022 22:00,88,15,10.58,KWH
12/08/2022 22:15,89,15,10.64,KWH
12/08/2022 22:30,90,15,10.88,KWH
12/08/2022 22:45,91,15,10.36,KWH
12/08/2022 23:00,92,15,10.38,KWH
12/08/2022 23:15,93,15,10.94,KWH
12/08/2022 23:30,94,15,10.62,KWH
12/08/2022 23:45,95,15,10.36,KWH
12/08/2022 0:00,96,15,10.56,KWH
13/08/2022 0:15,1,15,10.86,KWH
13/08/2022 0:30,2,15,10.26,KWH
13/08/2022 0:45,3,15,10.74,KWH
13/08/2022 1:00,4,15,11.44,KWH
13/08/2022 1:15,5,15,10.76,KWH
13/08/2022 1:30,6,15,10.58,KWH
13/08/2022 1:45,7,15,11.02,KWH
13/08/2022 2:00,8,15,10.76,KWH
13/08/2022 2:15,9,15,10.32,KWH
13/08/2022 2:30,10,15,10.54,KWH
13/08/2022 2:45,11,15,10.84,KWH
13/08/2022 3:00,12,15,10.46,KWH
13/08/2022 3:15,13,15,10.34,KWH
13/08/2022 3:30,14,15,10.82,KWH
13/08/2022 3:45,15,15,10.64,KWH
13/08/2022 4:00,16,15,10.4,KWH
13/08/2022 4:15,17,15,10.66,KWH
13/08/2022 4:30,18,15,10.72,KWH
13/08/2022 4:45,19,15,10.06,KWH
13/08/2022 5:00,20,15,10.04,KWH
13/08/2022 5:15,21,15,10.58,KWH
13/08/2022 5:30,22,15,10.24,KWH
13/08/2022 5:45,23,15,10.38,KWH
13/08/2022 6:00,24,15,10.66,KWH
13/08/2022 6:15,25,15,15.26,KWH
13/08/2022 6:30,26,15,11.22,KWH
13/08/2022 6:45,27,15,11.22,KWH
13/08/2022 7:00,28,15,11.12,KWH
13/08/2022 7:15,29,15,10.74,KWH
13/08/2022 7:30,30,15,10.6,KWH
13/08/2022 7:45,31,15,11.06,KWH
13/08/2022 8:00,32,15,10.94,KWH
13/08/2022 8:15,33,15,10.98,KWH
13/08/2022 8:30,34,15,10.78,KWH
13/08/2022 8:45,35,15,11.16,KWH
13/08/2022 9:00,36,15,10.72,KWH
13/08/2022 9:15,37,15,13.4,KWH
13/08/2022 9:30,38,15,14.1,KWH
13/08/2022 9:45,39,15,14.44,KWH
13/08/2022 10:00,40,15,15.9,KWH
13/08/2022 10:15,41,15,18.28,KWH
13/08/2022 10:30,42,15,13.58,KWH
13/08/2022 10:45,43,15,13.04,KWH
13/08/2022 11:00,44,15,11.92,KWH
13/08/2022 11:15,45,15,12.64,KWH
13/08/2022 11:30,46,15,17.74,KWH
13/08/2022 11:45,47,15,17.66,KWH
13/08/2022 12:00,48,15,14.12,KWH
13/08/2022 12:15,49,15,12.26,KWH
13/08/2022 12:30,50,15,22.92,KWH
13/08/2022 12:45,51,15,18.56,KWH
13/08/2022 13:00,52,15,14.88,KWH
13/08/2022 13:15,53,15,13.88,KWH
13/08/2022 13:30,54,15,16.6,KWH
13/08/2022 13:45,55,15,19.46,KWH
13/08/2022 14:00,56,15,18.88,KWH
13/08/2022 14:15,57,15,18.92,KWH
13/08/2022 14:30,58,15,18.8,KWH
13/08/2022 14:45,59,15,20.34,KWH
13/08/2022 15:00,60,15,20.64,KWH
13/08/2022 15:15,61,15,19.74,KWH
13/08/2022 15:30,62,15,18.44,KWH
13/08/2022 15:45,63,15,17.28,KWH
13/08/2022 16:00,64,15,16.4,KWH
13/08/2022 16:15,65,15,17.98,KWH
13/08/2022 16:30,66,15,17.8,KWH
13/08/2022 16:45,67,15,17.72,KWH
13/08/2022 17:00,68,15,16.04,KWH
13/08/2022 17:15,69,15,14.54,KWH
13/08/2022 17:30,70,15,12.34,KWH
13/08/2022 17:45,71,15,11.88,KWH
13/08/2022 18:00,72,15,12.14,KWH
13/08/2022 18:15,73,15,12.9,KWH
13/08/2022 18:30,74,15,10.96,KWH
13/08/2022 18:45,75,15,16.64,KWH
13/08/2022 19:00,76,15,13.04,KWH
13/08/2022 19:15,77,15,11.52,KWH
13/08/2022 19:30,78,15,10.6,KWH
13/08/2022 19:45,79,15,11.06,KWH
13/08/2022 20:00,80,15,10.86,KWH
13/08/2022 20:15,81,15,10.64,KWH
13/08/2022 20:30,82,15,10.76,KWH
13/08/2022 20:45,83,15,12.08,KWH
13/08/2022 21:00,84,15,11.26,KWH
13/08/2022 21:15,85,15,10.6,KWH
13/08/2022 21:30,86,15,11.2,KWH
13/08/2022 21:45,87,15,11.46,KWH
13/08/2022 22:00,88,15,14.66,KWH
13/08/2022 22:15,89,15,12.92,KWH
13/08/2022 22:30,90,15,13.32,KWH
13/08/2022 22:45,91,15,10.74,KWH
13/08/2022 23:00,92,15,17.16,KWH
13/08/2022 23:15,93,15,13.1,KWH
13/08/2022 23:30,94,15,11.48,KWH
13/08/2022 23:45,95,15,10.12,KWH
13/08/2022 0:00,96,15,10.34,KWH
14/08/2022 0:15,1,15,10.52,KWH
14/08/2022 0:30,2,15,9.98,KWH
14/08/2022 0:45,3,15,10.44,KWH
14/08/2022 1:00,4,15,11.62,KWH
14/08/2022 1:15,5,15,11.38,KWH
14/08/2022 1:30,6,15,10.92,KWH
14/08/2022 1:45,7,15,10.96,KWH
14/08/2022 2:00,8,15,10.64,KWH
14/08/2022 2:15,9,15,10.2,KWH
14/08/2022 2:30,10,15,10.06,KWH
14/08/2022 2:45,11,15,10.5,KWH
14/08/2022 3:00,12,15,10.44,KWH
14/08/2022 3:15,13,15,10.04,KWH
14/08/2022 3:30,14,15,10.28,KWH
14/08/2022 3:45,15,15,10.56,KWH
14/08/2022 4:00,16,15,10.14,KWH
14/08/2022 4:15,17,15,10.1,KWH
14/08/2022 4:30,18,15,10.5,KWH
14/08/2022 4:45,19,15,10.3,KWH
14/08/2022 5:00,20,15,10,KWH
14/08/2022 5:15,21,15,10.26,KWH
14/08/2022 5:30,22,15,10.44,KWH
14/08/2022 5:45,23,15,10.26,KWH
14/08/2022 6:00,24,15,10.4,KWH
14/08/2022 6:15,25,15,13.86,KWH
14/08/2022 6:30,26,15,10.86,KWH
14/08/2022 6:45,27,15,10.5,KWH
14/08/2022 7:00,28,15,10.84,KWH
14/08/2022 7:15,29,15,10.92,KWH
14/08/2022 7:30,30,15,10.56,KWH
14/08/2022 7:45,31,15,10.66,KWH
14/08/2022 8:00,32,15,11.16,KWH
14/08/2022 8:15,33,15,11.02,KWH
14/08/2022 8:30,34,15,10.64,KWH
14/08/2022 8:45,35,15,10.94,KWH
14/08/2022 9:00,36,15,10.98,KWH
14/08/2022 9:15,37,15,10.62,KWH
14/08/2022 9:30,38,15,10.7,KWH
14/08/2022 9:45,39,15,14.58,KWH
14/08/2022 10:00,40,15,12.78,KWH
14/08/2022 10:15,41,15,11.8,KWH
14/08/2022 10:30,42,15,11.42,KWH
14/08/2022 10:45,43,15,11.52,KWH
14/08/2022 11:00,44,15,15.08,KWH
14/08/2022 11:15,45,15,16.04,KWH
14/08/2022 11:30,46,15,13.76,KWH
14/08/2022 11:45,47,15,13.2,KWH
14/08/2022 12:00,48,15,16.74,KWH
14/08/2022 12:15,49,15,13.46,KWH
14/08/2022 12:30,50,15,13.14,KWH
14/08/2022 12:45,51,15,15.04,KWH
14/08/2022 13:00,52,15,15.52,KWH
14/08/2022 13:15,53,15,18.58,KWH
14/08/2022 13:30,54,15,14.36,KWH
14/08/2022 13:45,55,15,12.96,KWH
14/08/2022 14:00,56,15,11.84,KWH
14/08/2022 14:15,57,15,12.54,KWH
14/08/2022 14:30,58,15,15.6,KWH
14/08/2022 14:45,59,15,12.6,KWH
14/08/2022 15:00,60,15,11.24,KWH
14/08/2022 15:15,61,15,10.62,KWH
14/08/2022 15:30,62,15,10.88,KWH
14/08/2022 15:45,63,15,11.08,KWH
14/08/2022 16:00,64,15,10.84,KWH
14/08/2022 16:15,65,15,10.6,KWH
14/08/2022 16:30,66,15,10.82,KWH
14/08/2022 16:45,67,15,11.06,KWH
14/08/2022 17:00,68,15,10.56,KWH
14/08/2022 17:15,69,15,10.5,KWH
14/08/2022 17:30,70,15,10.96,KWH
14/08/2022 17:45,71,15,10.64,KWH
14/08/2022 18:00,72,15,10.54,KWH
14/08/2022 18:15,73,15,10.68,KWH
14/08/2022 18:30,74,15,10.88,KWH
14/08/2022 18:45,75,15,10.36,KWH
14/08/2022 19:00,76,15,10.4,KWH
14/08/2022 19:15,77,15,10.9,KWH
14/08/2022 19:30,78,15,10.6,KWH
14/08/2022 19:45,79,15,10.4,KWH
14/08/2022 20:00,80,15,10.66,KWH
14/08/2022 20:15,81,15,12.06,KWH
14/08/2022 20:30,82,15,10.94,KWH
14/08/2022 20:45,83,15,10.72,KWH
14/08/2022 21:00,84,15,10.76,KWH
14/08/2022 21:15,85,15,10.42,KWH
14/08/2022 21:30,86,15,10.18,KWH
14/08/2022 21:45,87,15,10.2,KWH
14/08/2022 22:00,88,15,10.54,KWH
14/08/2022 22:15,89,15,10.14,KWH
14/08/2022 22:30,90,15,10.04,KWH
14/08/2022 22:45,91,15,10.54,KWH
14/08/2022 23:00,92,15,10.36,KWH
14/08/2022 23:15,93,15,10.1,KWH
14/08/2022 23:30,94,15,10.38,KWH
14/08/2022 23:45,95,15,10.62,KWH
14/08/2022 0:00,96,15,9.98,KWH
15/08/2022 0:15,1,15,10.12,KWH
15/08/2022 0:30,2,15,10.5,KWH
15/08/2022 0:45,3,15,10.54,KWH
15/08/2022 1:00,4,15,10.54,KWH
15/08/2022 1:15,5,15,10.6,KWH
15/08/2022 1:30,6,15,10.74,KWH
15/08/2022 1:45,7,15,10.34,KWH
15/08/2022 2:00,8,15,10.12,KWH
15/08/2022 2:15,9,15,10.58,KWH
15/08/2022 2:30,10,15,10.24,KWH
15/08/2022 2:45,11,15,10.04,KWH
15/08/2022 3:00,12,15,10.4,KWH
15/08/2022 3:15,13,15,10.46,KWH
15/08/2022 3:30,14,15,10.02,KWH
15/08/2022 3:45,15,15,10.12,KWH
15/08/2022 4:00,16,15,10.62,KWH
15/08/2022 4:15,17,15,10.14,KWH
15/08/2022 4:30,18,15,10,KWH
15/08/2022 4:45,19,15,10.22,KWH
15/08/2022 5:00,20,15,10.36,KWH
15/08/2022 5:15,21,15,9.9,KWH
15/08/2022 5:30,22,15,9.94,KWH
15/08/2022 5:45,23,15,10.8,KWH
15/08/2022 6:00,24,15,10.46,KWH
15/08/2022 6:15,25,15,14.42,KWH
15/08/2022 6:30,26,15,11.28,KWH
15/08/2022 6:45,27,15,10.68,KWH
15/08/2022 7:00,28,15,10.52,KWH
15/08/2022 7:15,29,15,10.62,KWH
15/08/2022 7:30,30,15,11.06,KWH
15/08/2022 7:45,31,15,10.58,KWH
15/08/2022 8:00,32,15,10.48,KWH
15/08/2022 8:15,33,15,13.12,KWH
15/08/2022 8:30,34,15,13.32,KWH
15/08/2022 8:45,35,15,13.5,KWH
15/08/2022 9:00,36,15,13.34,KWH
15/08/2022 9:15,37,15,14.34,KWH
15/08/2022 9:30,38,15,21.2,KWH
15/08/2022 9:45,39,15,25.82,KWH
15/08/2022 10:00,40,15,23.36,KWH
15/08/2022 10:15,41,15,25.26,KWH
15/08/2022 10:30,42,15,25.76,KWH
15/08/2022 10:45,43,15,25.7,KWH
15/08/2022 11:00,44,15,27.32,KWH
15/08/2022 11:15,45,15,27.68,KWH
15/08/2022 11:30,46,15,26.06,KWH
15/08/2022 11:45,47,15,25.98,KWH
15/08/2022 12:00,48,15,27.08,KWH
15/08/2022 12:15,49,15,26.08,KWH
15/08/2022 12:30,50,15,25.2,KWH
15/08/2022 12:45,51,15,25.02,KWH
15/08/2022 13:00,52,15,25.8,KWH
15/08/2022 13:15,53,15,26.78,KWH
15/08/2022 13:30,54,15,25.68,KWH
15/08/2022 13:45,55,15,27.12,KWH
15/08/2022 14:00,56,15,27.16,KWH
15/08/2022 14:15,57,15,24.42,KWH
15/08/2022 14:30,58,15,25.36,KWH
15/08/2022 14:45,59,15,27.92,KWH
15/08/2022 15:00,60,15,26.84,KWH
15/08/2022 15:15,61,15,28.92,KWH
15/08/2022 15:30,62,15,26.84,KWH
15/08/2022 15:45,63,15,26.38,KWH
15/08/2022 16:00,64,15,26.54,KWH
15/08/2022 16:15,65,15,25.08,KWH
15/08/2022 16:30,66,15,24.3,KWH
15/08/2022 16:45,67,15,22.32,KWH
15/08/2022 17:00,68,15,21.84,KWH
15/08/2022 17:15,69,15,22.58,KWH
15/08/2022 17:30,70,15,25.02,KWH
15/08/2022 17:45,71,15,21.24,KWH
15/08/2022 18:00,72,15,23.7,KWH
15/08/2022 18:15,73,15,17.14,KWH
15/08/2022 18:30,74,15,21.02,KWH
15/08/2022 18:45,75,15,20.12,KWH
15/08/2022 19:00,76,15,18.14,KWH
15/08/2022 19:15,77,15,21.16,KWH
15/08/2022 19:30,78,15,20.24,KWH
15/08/2022 19:45,79,15,15.12,KWH
15/08/2022 20:00,80,15,16.96,KWH
15/08/2022 20:15,81,15,17.64,KWH
15/08/2022 20:30,82,15,21.36,KWH
15/08/2022 20:45,83,15,16.62,KWH
15/08/2022 21:00,84,15,13.5,KWH
15/08/2022 21:15,85,15,12.14,KWH
15/08/2022 21:30,86,15,11.76,KWH
15/08/2022 21:45,87,15,11.84,KWH
15/08/2022 22:00,88,15,18.98,KWH
15/08/2022 22:15,89,15,13.32,KWH
15/08/2022 22:30,90,15,12.76,KWH
15/08/2022 22:45,91,15,15.38,KWH
15/08/2022 23:00,92,15,13.08,KWH
15/08/2022 23:15,93,15,11.04,KWH
15/08/2022 23:30,94,15,10.88,KWH
15/08/2022 23:45,95,15,11.48,KWH
15/08/2022 0:00,96,15,11.08,KWH
16/08/2022 0:15,1,15,10.54,KWH
16/08/2022 0:30,2,15,10.56,KWH
16/08/2022 0:45,3,15,11.06,KWH
16/08/2022 1:00,4,15,10.76,KWH
16/08/2022 1:15,5,15,10.68,KWH
16/08/2022 1:30,6,15,11.02,KWH
16/08/2022 1:45,7,15,10.78,KWH
16/08/2022 2:00,8,15,10.4,KWH
16/08/2022 2:15,9,15,10.62,KWH
16/08/2022 2:30,10,15,11,KWH
16/08/2022 2:45,11,15,10.48,KWH
16/08/2022 3:00,12,15,10.42,KWH
16/08/2022 3:15,13,15,10.74,KWH
16/08/2022 3:30,14,15,10.48,KWH
16/08/2022 3:45,15,15,10.1,KWH
16/08/2022 4:00,16,15,10.18,KWH
16/08/2022 4:15,17,15,10.76,KWH
16/08/2022 4:30,18,15,10.32,KWH
16/08/2022 4:45,19,15,10.16,KWH
16/08/2022 5:00,20,15,10.56,KWH
16/08/2022 5:15,21,15,10.68,KWH
16/08/2022 5:30,22,15,10.14,KWH
16/08/2022 5:45,23,15,10.56,KWH
16/08/2022 6:00,24,15,11.06,KWH
16/08/2022 6:15,25,15,14.94,KWH
16/08/2022 6:30,26,15,11.06,KWH
16/08/2022 6:45,27,15,11.06,KWH
16/08/2022 7:00,28,15,11.14,KWH
16/08/2022 7:15,29,15,10.68,KWH
16/08/2022 7:30,30,15,10.9,KWH
16/08/2022 7:45,31,15,11.38,KWH
16/08/2022 8:00,32,15,10.96,KWH
16/08/2022 8:15,33,15,11.1,KWH
16/08/2022 8:30,34,15,12.62,KWH
16/08/2022 8:45,35,15,13.54,KWH
16/08/2022 9:00,36,15,13.14,KWH
16/08/2022 9:15,37,15,15.22,KWH
16/08/2022 9:30,38,15,19.7,KWH
16/08/2022 9:45,39,15,27.92,KWH
16/08/2022 10:00,40,15,27.96,KWH
16/08/2022 10:15,41,15,27.24,KWH
16/08/2022 10:30,42,15,26.6,KWH
16/08/2022 10:45,43,15,26.52,KWH
16/08/2022 11:00,44,15,28.24,KWH
16/08/2022 11:15,45,15,26.66,KWH
16/08/2022 11:30,46,15,26.42,KWH
16/08/2022 11:45,47,15,28.8,KWH
16/08/2022 12:00,48,15,30.78,KWH
16/08/2022 12:15,49,15,27.92,KWH
16/08/2022 12:30,50,15,25.92,KWH
16/08/2022 12:45,51,15,26.62,KWH
16/08/2022 13:00,52,15,26.96,KWH
16/08/2022 13:15,53,15,23.64,KWH
16/08/2022 13:30,54,15,26.38,KWH
16/08/2022 13:45,55,15,23.24,KWH
16/08/2022 14:00,56,15,23.86,KWH
16/08/2022 14:15,57,15,26.2,KWH
16/08/2022 14:30,58,15,24.6,KWH
16/08/2022 14:45,59,15,25.88,KWH
16/08/2022 15:00,60,15,27.24,KWH
16/08/2022 15:15,61,15,29.38,KWH
16/08/2022 15:30,62,15,26.8,KWH
16/08/2022 15:45,63,15,26.56,KWH
16/08/2022 16:00,64,15,25.84,KWH
16/08/2022 16:15,65,15,24.18,KWH
16/08/2022 16:30,66,15,27.1,KWH
16/08/2022 16:45,67,15,22.44,KWH
16/08/2022 17:00,68,15,23.02,KWH
16/08/2022 17:15,69,15,23.72,KWH
16/08/2022 17:30,70,15,20.96,KWH
16/08/2022 17:45,71,15,21.16,KWH
16/08/2022 18:00,72,15,24.16,KWH
16/08/2022 18:15,73,15,21.86,KWH
16/08/2022 18:30,74,15,20.12,KWH
16/08/2022 18:45,75,15,18.92,KWH
16/08/2022 19:00,76,15,20.92,KWH
16/08/2022 19:15,77,15,18.68,KWH
16/08/2022 19:30,78,15,14.66,KWH
16/08/2022 19:45,79,15,13.14,KWH
16/08/2022 20:00,80,15,11.3,KWH
16/08/2022 20:15,81,15,12.42,KWH
16/08/2022 20:30,82,15,21.76,KWH
16/08/2022 20:45,83,15,14.24,KWH
16/08/2022 21:00,84,15,11.78,KWH
16/08/2022 21:15,85,15,10.98,KWH
16/08/2022 21:30,86,15,11.7,KWH
16/08/2022 21:45,87,15,17.16,KWH
16/08/2022 22:00,88,15,13.48,KWH
16/08/2022 22:15,89,15,12.32,KWH
16/08/2022 22:30,90,15,11.36,KWH
16/08/2022 22:45,91,15,10.94,KWH
16/08/2022 23:00,92,15,10.76,KWH
16/08/2022 23:15,93,15,11.28,KWH
16/08/2022 23:30,94,15,10.7,KWH
16/08/2022 23:45,95,15,10.76,KWH
16/08/2022 0:00,96,15,11.06,KWH
17/08/2022 0:15,1,15,10.92,KWH
17/08/2022 0:30,2,15,10.14,KWH
17/08/2022 0:45,3,15,10.76,KWH
17/08/2022 1:00,4,15,11.22,KWH
17/08/2022 1:15,5,15,10.48,KWH
17/08/2022 1:30,6,15,10.48,KWH
17/08/2022 1:45,7,15,11.4,KWH
17/08/2022 2:00,8,15,11.24,KWH
17/08/2022 2:15,9,15,10.92,KWH
17/08/2022 2:30,10,15,10.8,KWH
17/08/2022 2:45,11,15,10.76,KWH
17/08/2022 3:00,12,15,10.32,KWH
17/08/2022 3:15,13,15,10.22,KWH
17/08/2022 3:30,14,15,10.72,KWH
17/08/2022 3:45,15,15,10.48,KWH
17/08/2022 4:00,16,15,10.28,KWH
17/08/2022 4:15,17,15,10.52,KWH
17/08/2022 4:30,18,15,10.58,KWH
17/08/2022 4:45,19,15,10.1,KWH
17/08/2022 5:00,20,15,10.3,KWH
17/08/2022 5:15,21,15,10.74,KWH
17/08/2022 5:30,22,15,10.18,KWH
17/08/2022 5:45,23,15,10.54,KWH
17/08/2022 6:00,24,15,11.12,KWH
17/08/2022 6:15,25,15,15.46,KWH
17/08/2022 6:30,26,15,10.96,KWH
17/08/2022 6:45,27,15,11.14,KWH
17/08/2022 7:00,28,15,11.16,KWH
17/08/2022 7:15,29,15,10.62,KWH
17/08/2022 7:30,30,15,10.94,KWH
17/08/2022 7:45,31,15,11.3,KWH
17/08/2022 8:00,32,15,10.66,KWH
17/08/2022 8:15,33,15,11.4,KWH
17/08/2022 8:30,34,15,13.28,KWH
17/08/2022 8:45,35,15,13.84,KWH
17/08/2022 9:00,36,15,16.1,KWH
17/08/2022 9:15,37,15,25.76,KWH
17/08/2022 9:30,38,15,24.48,KWH
17/08/2022 9:45,39,15,25.36,KWH
17/08/2022 10:00,40,15,24.1,KWH
17/08/2022 10:15,41,15,25.82,KWH
17/08/2022 10:30,42,15,24.36,KWH
17/08/2022 10:45,43,15,26.8,KWH
17/08/2022 11:00,44,15,26.34,KWH
17/08/2022 11:15,45,15,27.24,KWH
17/08/2022 11:30,46,15,26.44,KWH
17/08/2022 11:45,47,15,24.94,KWH
17/08/2022 12:00,48,15,25.92,KWH
17/08/2022 12:15,49,15,27.26,KWH
17/08/2022 12:30,50,15,26.08,KWH
17/08/2022 12:45,51,15,25.48,KWH
17/08/2022 13:00,52,15,28.08,KWH
17/08/2022 13:15,53,15,26.92,KWH
17/08/2022 13:30,54,15,29.94,KWH
17/08/2022 13:45,55,15,26.22,KWH
17/08/2022 14:00,56,15,27.54,KWH
17/08/2022 14:15,57,15,26.44,KWH
17/08/2022 14:30,58,15,26.74,KWH
17/08/2022 14:45,59,15,30.36,KWH
17/08/2022 15:00,60,15,27.2,KWH
17/08/2022 15:15,61,15,26.74,KWH
17/08/2022 15:30,62,15,25.14,KWH
17/08/2022 15:45,63,15,25.84,KWH
17/08/2022 16:00,64,15,24.92,KWH
17/08/2022 16:15,65,15,26.26,KWH
17/08/2022 16:30,66,15,26.66,KWH
17/08/2022 16:45,67,15,25.68,KWH
17/08/2022 17:00,68,15,26.12,KWH
17/08/2022 17:15,69,15,24.3,KWH
17/08/2022 17:30,70,15,24.66,KWH
17/08/2022 17:45,71,15,24.6,KWH
17/08/2022 18:00,72,15,23.94,KWH
17/08/2022 18:15,73,15,19.8,KWH
17/08/2022 18:30,74,15,18.84,KWH
17/08/2022 18:45,75,15,18.24,KWH
17/08/2022 19:00,76,15,19.34,KWH
17/08/2022 19:15,77,15,17.16,KWH
17/08/2022 19:30,78,15,18.98,KWH
17/08/2022 19:45,79,15,20.24,KWH
17/08/2022 20:00,80,15,19.74,KWH
17/08/2022 20:15,81,15,20.56,KWH
17/08/2022 20:30,82,15,14.22,KWH
17/08/2022 20:45,83,15,12.7,KWH
17/08/2022 21:00,84,15,11.74,KWH
17/08/2022 21:15,85,15,10.86,KWH
17/08/2022 21:30,86,15,13.76,KWH
17/08/2022 21:45,87,15,15.58,KWH
17/08/2022 22:00,88,15,12.28,KWH
17/08/2022 22:15,89,15,10.8,KWH
17/08/2022 22:30,90,15,11.06,KWH
17/08/2022 22:45,91,15,10.78,KWH
17/08/2022 23:00,92,15,10.54,KWH
17/08/2022 23:15,93,15,11.16,KWH
17/08/2022 23:30,94,15,10.92,KWH
17/08/2022 23:45,95,15,10.64,KWH
17/08/2022 0:00,96,15,10.8,KWH
18/08/2022 0:15,1,15,11.16,KWH
18/08/2022 0:30,2,15,10.56,KWH
18/08/2022 0:45,3,15,10.94,KWH
18/08/2022 1:00,4,15,11.58,KWH
18/08/2022 1:15,5,15,11.04,KWH
18/08/2022 1:30,6,15,10.72,KWH
18/08/2022 1:45,7,15,11.1,KWH
18/08/2022 2:00,8,15,10.88,KWH
18/08/2022 2:15,9,15,10.5,KWH
18/08/2022 2:30,10,15,10.56,KWH
18/08/2022 2:45,11,15,11.04,KWH
18/08/2022 3:00,12,15,10.6,KWH
18/08/2022 3:15,13,15,10.5,KWH
18/08/2022 3:30,14,15,10.9,KWH
18/08/2022 3:45,15,15,10.86,KWH
18/08/2022 4:00,16,15,10.52,KWH
18/08/2022 4:15,17,15,10.66,KWH
18/08/2022 4:30,18,15,11.16,KWH
18/08/2022 4:45,19,15,10.36,KWH
18/08/2022 5:00,20,15,10.24,KWH
18/08/2022 5:15,21,15,10.68,KWH
18/08/2022 5:30,22,15,10.48,KWH
18/08/2022 5:45,23,15,10.58,KWH
18/08/2022 6:00,24,15,10.84,KWH
18/08/2022 6:15,25,15,14.76,KWH
18/08/2022 6:30,26,15,11.08,KWH
18/08/2022 6:45,27,15,10.76,KWH
18/08/2022 7:00,28,15,11.34,KWH
18/08/2022 7:15,29,15,10.96,KWH
18/08/2022 7:30,30,15,10.88,KWH
18/08/2022 7:45,31,15,11.1,KWH
18/08/2022 8:00,32,15,11.26,KWH
18/08/2022 8:15,33,15,11.12,KWH
18/08/2022 8:30,34,15,10.94,KWH
18/08/2022 8:45,35,15,11.8,KWH
18/08/2022 9:00,36,15,13.12,KWH
18/08/2022 9:15,37,15,23.08,KWH
18/08/2022 9:30,38,15,22.36,KWH
18/08/2022 9:45,39,15,22.44,KWH
18/08/2022 10:00,40,15,25.28,KWH
18/08/2022 10:15,41,15,22.74,KWH
18/08/2022 10:30,42,15,22.98,KWH
18/08/2022 10:45,43,15,24.38,KWH
18/08/2022 11:00,44,15,24.06,KWH
18/08/2022 11:15,45,15,21.22,KWH
18/08/2022 11:30,46,15,20.72,KWH
18/08/2022 11:45,47,15,22.6,KWH
18/08/2022 12:00,48,15,22.22,KWH
18/08/2022 12:15,49,15,24.52,KWH
18/08/2022 12:30,50,15,23.36,KWH
18/08/2022 12:45,51,15,22.94,KWH
18/08/2022 13:00,52,15,25.32,KWH
18/08/2022 13:15,53,15,24.4,KWH
18/08/2022 13:30,54,15,21.34,KWH
18/08/2022 13:45,55,15,25.22,KWH
18/08/2022 14:00,56,15,22.72,KWH
18/08/2022 14:15,57,15,23.34,KWH
18/08/2022 14:30,58,15,23.44,KWH
18/08/2022 14:45,59,15,26.26,KWH
18/08/2022 15:00,60,15,24.08,KWH
18/08/2022 15:15,61,15,25.2,KWH
18/08/2022 15:30,62,15,28.36,KWH
18/08/2022 15:45,63,15,26.58,KWH
18/08/2022 16:00,64,15,26.22,KWH
18/08/2022 16:15,65,15,25.12,KWH
18/08/2022 16:30,66,15,23.44,KWH
18/08/2022 16:45,67,15,24.7,KWH
18/08/2022 17:00,68,15,23.6,KWH
18/08/2022 17:15,69,15,24.16,KWH
18/08/2022 17:30,70,15,24.78,KWH
18/08/2022 17:45,71,15,24.06,KWH
18/08/2022 18:00,72,15,24.66,KWH
18/08/2022 18:15,73,15,21.12,KWH
18/08/2022 18:30,74,15,19.76,KWH
18/08/2022 18:45,75,15,19.36,KWH
18/08/2022 19:00,76,15,17.22,KWH
18/08/2022 19:15,77,15,16.78,KWH
18/08/2022 19:30,78,15,16,KWH
18/08/2022 19:45,79,15,14.44,KWH
18/08/2022 20:00,80,15,14.18,KWH
18/08/2022 20:15,81,15,14.84,KWH
18/08/2022 20:30,82,15,22.52,KWH
18/08/2022 20:45,83,15,17.66,KWH
18/08/2022 21:00,84,15,13.86,KWH
18/08/2022 21:15,85,15,12.4,KWH
18/08/2022 21:30,86,15,11.98,KWH
18/08/2022 21:45,87,15,11.76,KWH
18/08/2022 22:00,88,15,12.1,KWH
18/08/2022 22:15,89,15,12.32,KWH
18/08/2022 22:30,90,15,11.9,KWH
18/08/2022 22:45,91,15,11.94,KWH
18/08/2022 23:00,92,15,12.42,KWH
18/08/2022 23:15,93,15,12.08,KWH
18/08/2022 23:30,94,15,11.96,KWH
18/08/2022 23:45,95,15,12.26,KWH
18/08/2022 0:00,96,15,12.26,KWH
